GEOGRAPHICAL_BOROUGH_NAME,NEW_BOROUGH_GROUPING,RAM,CONSOLIDATED_NAME,CONSOLIDATED_TDS_NUM,DEVELOPMENT_NAME,TDS_NUM,ADDRESS_LINE_1,BUILDING_NUM,LOCATION,LOCATION_TYPE,OWNERGROUP,SOURCESYSID,CALL_CENTER_TYPE,PARENT,WONUM,TRADE_TYPE,CRAFT_DESCRIPTION,FAILURECODE,PROBLEMCODE,WOPRIORITY,REPORTDATE,ZZCREATEDATE,SCHEDSTART,TARGSTARTDATE,ACTSTART,ACTFINISH,STATUS,STATUSDATE,DISPOSITION_DESC,DISPOSITION_SUB_DESC,WORK_DONE_DESC,ZZSUBWORKTYPE,CAUSE,REMEDY,ZZRESCODE,LAST_LABTRANS_TRANSTYPE,TOTAL_REPAIRS_DONE,REPAIRS_DONE_LIST,VANDALISM_CODE,ZZCOURTORDER,ZZRRPWORKREQUIRED,ZZRRPWORKAMOUNT,DESCRIPTION,Days to Complete Or Still Open,TDS,BUILDING,STAIRHALL,ROOM,PROBLEMANDFAILURE,CATEGORY
Brooklyn,Brooklyn,MAYNARD,Williamsburg,2,WILLIAMSBURG,2,219 TEN EYCK WALK,16,002.16.GND01,GROUNDS,DEV002,SIEBEL,CCC,67708837,67708837,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-07-11,2019-07-11,,,2019-07-18,2019-07-18,CLOSE,2019-07-18,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,COMPACTOR - MAINT,6.779699,2,16,,Unknown - Originally entered as GND01,NOISYCOMPACTOR,INTCOMPACTOR
Manhattan,Manhattan,SUGGS,Harlem River,3,HARLEM RIVER,3,231 WEST 151ST STREET,GN,003.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72867943,72867943,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-03-07,2020-03-07,,,2020-03-09,2020-03-09,CLOSE,2020-03-09,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICFLUIDREPLACED,0,0,,,exterior compactor,1.889479,3,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Harlem River,3,HARLEM RIVER,3,210Q WEST 153RD STREET,1,003.01.GND01,GROUNDS,DEV003,SIEBEL,CCC,66031837,66031837,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-03-27,2019-03-27,,,2019-04-02,2019-04-02,CLOSE,2019-04-02,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,COMPACTOR - MAINT,6.263889,3,1,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-10 VERNON BOULEVARD,25,005.25.GND01,GROUNDS,DEV005,MAXIMO,Non-CCC,65740409,65740409,SKILLED TRADES,Vendor,COMPACTOR,NEEDSCLEANING,3,2019-02-28,2019-02-28,,,2019-03-13,2019-03-13,CLOSE,2019-03-13,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,N,,Generic Vendor Work Plan,12.955637,5,25,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-10 VERNON BOULEVARD,25,005.25.GND01,GROUNDS,DEV005,MAXIMO,Non-CCC,65772949,65772949,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-03-04,2019-03-04,,,2019-05-29,2019-05-29,CLOSE,2019-05-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,COPINGSTONEREPAIRED;COPINGSTONEREPLACED,0,0,N,,EZ PAK #1 AND #2 NEED IMMEDIATE REPAIRS,85.80956,5,25,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-15 VERNON BOULEVARD,26,005.26.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66768743,66768743,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-05-10,2019-05-10,,,2019-05-11,2019-05-11,CLOSE,2019-05-13,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICHOSEREPLACED,0,0,,,COMPACTOR - MAINT,1.018889,5,26,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-10 VERNON BOULEVARD,25,005.25.GND01,GROUNDS,DEV005,MAXIMO,Non-CCC,73056330,73056330,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2020-03-25,2020-03-25,,,2020-03-30,2020-03-30,CLOSE,2020-03-31,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,N,,Generic Vendor Work Plan,4.940324,5,25,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-10 VERNON BOULEVARD,25,005.25.GND01,GROUNDS,DEV005,MAXIMO,Non-CCC,66464628,66464628,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-04-16,2019-04-16,2019-04-29,2019-04-29,2019-04-29,2019-04-29,CLOSE,2019-04-29,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,EZ PAK #3-OUTSIDE HYDRAULIC HOSE-,12.802222,5,25,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,CORIOLAN,Queensbridge South,5,QUEENSBRIDGE SOUTH,5,41-08 10TH STREET,16,005.16.GND01,GROUNDS,DEV005,SIEBEL,CCC,72927547,72927547,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2020-03-12,2020-03-12,,,2020-03-13,2020-03-13,CLOSE,2020-03-31,CLOSED,Completed on Arrival,Work Not Done,,,,,COMPLETEONARRIVAL,,,0,0,,,COMPACTOR - SOHC,1.093264,5,16,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,106-44 159TH STREET,2,008.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72398623,72398623,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-02-05,2020-02-05,,,2020-02-10,2020-02-10,CLOSE,2020-02-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,4.844641,8,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,106-44 159TH STREET,2,008.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,71502597,71502597,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-12-09,2019-12-09,,,2019-12-19,2019-12-19,CLOSE,2019-12-20,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,COMPACTOR - MAINT,10.048275,8,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,106-62 160TH STREET,GN,008.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68174940,68174940,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-08-13,2019-08-13,,,2019-08-20,2019-08-20,CLOSE,2019-08-23,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,SOUTH ROAD COMPMACTOR #2 OOO,7.144502,8,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,107-04 159TH STREET,3,008.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72401424,72401424,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-02-05,2020-02-05,,,2020-02-10,2020-02-10,CLOSE,2020-02-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,4.949329,8,3,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,106-24 159TH STREET,1,008.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,71502391,71502391,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-12-09,2019-12-09,,,2019-12-19,2019-12-19,CLOSE,2019-12-20,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,10.115972,8,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,107-25 159TH STREET,10,008.10.GND01,GROUNDS,DEV008,MAXIMO,Non-CCC,73933100,73933100,SKILLED TRADES,Vendor,COMPACTOR,NEEDSPAINTING,3,2020-06-05,2020-06-05,,,,,WTSCH,2020-06-05,OPEN,Waiting on Scheduling,Open,,,,,,,,0,0,,,Generic Vendor Work Plan,30.59309,8,10,,GND01,NEEDSPAINTINGCOMPACTOR,EXTCOMPACTOR
Queens,Queens-Staten Island,DREW,South Jamaica,8,SOUTH JAMAICA I,8,106-62 160TH STREET,GN,008.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73890021,73890021,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2020-06-01,2020-06-01,,,2020-06-04,2020-06-04,CLOSE,2020-06-04,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,EXTERIOR COMPACTOR#01 - MAINT,2.84588,8,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,HALL,Kingsborough,10,KINGSBOROUGH,10,253 KINGSBOROUGH 2ND WALK,4,010.04.GND01,GROUNDS,DEV010,MAXIMO,Non-CCC,72987514,73622235,MAINTENANCE,Maintenance,COMPACTOR,FOLLOWUP,6,2020-05-06,2020-05-06,,,2020-05-07,2020-05-17,CLOSE,2020-05-18,CLOSED,Closed,Work Done,VIOLATION,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,DOOR SWEEPS AND WIRE  MESH,11.085509,10,4,,Unknown - Originally entered as GND01,FOLLOWUPCOMPACTOR,INTCOMPACTOR
Brooklyn,Brooklyn,HALL,Kingsborough,10,KINGSBOROUGH,10,253 KINGSBOROUGH 2ND WALK,4,010.04.GND01,GROUNDS,DEV010,MAXIMO,Non-CCC,72987514,73732211,MAINTENANCE,Maintenance,COMPACTOR,FOLLOWUP,6,2020-05-18,2020-05-18,,,2020-05-21,2020-05-21,CLOSE,2020-05-22,CLOSED,Closed,Work Done,VIOLATION,NORMALWEAR,REMEDY,,INSPECTION,1,STRAPREINFORCED,0,0,,,DOOR SWEEPS AND WIRE  MESH,3.156111,10,4,,Unknown - Originally entered as GND01,FOLLOWUPCOMPACTOR,INTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Ingersoll,14,INGERSOLL,14,8 FLEET WALK,34,014.34.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66946317,66946317,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-05-25,2019-05-25,,,2019-05-29,2019-05-29,CLOSE,2019-05-30,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,2,LASTB	AGSWITCHREPAIRED;ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,3.99088,14,34,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,307 BLAKE AVENUE,GN,016.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72207585,72207585,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-01-24,2020-01-24,,,2020-01-28,2020-01-28,CLOSE,2020-01-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,HYDROLICHOSEREPLACED;ELECTRICITYRESTORED;HYDROLICFLUIDREPLACED,0,0,,,COMPACTOR - MAINT,4.197245,16,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,268 OSBORN STREET,14,016.14.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65164490,65164490,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-01-16,2019-01-16,,,2019-01-19,2019-01-19,CLOSE,2019-01-22,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,COMPACTOR - MAINT,3.05419,16,14,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,268 OSBORN STREET,14,016.14.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66956659,66956659,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-05-28,2019-05-28,,,2019-05-30,2019-05-30,CLOSE,2019-05-31,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICHOSEREPLACED;HYDROLICFLUIDREPLACED,0,0,,,hydraulic disconnect not working  properly.,2.411875,16,14,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,268 OSBORN STREET,14,016.14.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,64990356,64990356,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-01-03,2019-01-03,,,,,CLOSE,2019-01-14,CLOSED,Service Restored,Work Not Done,,,,SERVREST,,,,0,0,,,COMPACTOR - MAINT,10.87662,16,14,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,307 BLAKE AVENUE,GN,016.GND01,GROUNDS,DEV016,MAXIMO,Non-CCC,73049799,73049799,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2020-03-24,2020-03-24,,,2020-04-14,2020-04-14,CLOSE,2020-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,CHUTESHUTOFFGATEREPAIRED,0,0,N,,Generic Vendor Work Plan,20.881169,16,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,268 OSBORN STREET,14,016.14.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65459710,65459710,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-02-06,2019-02-06,,,2019-02-06,2019-02-06,CLOSE,2019-02-07,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,0.154688,16,14,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,307 BLAKE AVENUE,GN,016.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65422124,65422124,MAINTENANCE,Maintenance,COMPACTOR,COMPACTORLEAKING,3,2019-02-04,2019-02-04,2019-02-06,2019-02-06,2019-02-06,2019-02-06,CLOSE,2019-02-07,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,2.154734,16,,,GND01,COMPACTORLEAKINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,NGO1,KORBUL,Brownsville,16,BROWNSVILLE,16,308 SUTTER AVENUE,3,016.03.GND01,GROUNDS,DEV016,SIEBEL,CCC,71052462,71052462,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-11-27,2019-11-27,,,,,CLOSE,2019-12-05,CLOSED,Service Restored,Work Not Done,,,,SERVREST,,,,0,0,,,COMPACTOR - MAINT,8.319271,16,3,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Johnson,17,JOHNSON,17,1581 PARK AVENUE,1,017.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66381565,66381565,MAINTENANCE,Maintenance,COMPACTOR,FITTINGOILLEAK,3,2019-04-09,2019-04-09,,,2019-04-10,2019-04-10,CLOSE,2019-04-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICCYLINDERREPAIRED;ELECTRICITYRESTORED,0,0,,,outside compactor in park ave,1.316238,17,1,,GND01,FITTINGOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Johnson,17,JOHNSON,17,2070 3RD AVENUE,8,017.08.GND01,GROUNDS,DEV017,MAXIMO,Non-CCC,67363630,67363630,SKILLED TRADES,Caretaker,COMPACTOR,NEEDSCLEANING,3,2019-06-26,2019-06-26,,,2019-07-01,2019-07-01,CLOSE,2019-07-05,CLOSED,Completed on Arrival,Work Not Done,,,,,COMPLETEONARRIVAL,,,0,0,,,garbage still on grounds due to truck being serviced,4.705162,17,8,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Johnson,17,JOHNSON,17,123 EAST 112TH STREET,3,017.03.GND01,GROUNDS,DEV017,SIEBEL,CCC,65564681,65564681,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-02-14,2019-02-14,,,2019-02-14,2019-02-14,CLOSE,2019-02-15,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINEUNJAMMED,0,0,,,COMPACTOR - SOHC,0.217581,17,3,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Riis,18,RIIS,18,919 FDR DRIVE,12,018.12.GND01,GROUNDS,DEV018,SIEBEL,CCC,67819067,67819067,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-07-21,2019-07-21,,,2019-07-22,2019-07-22,CLOSE,2019-07-22,CLOSED,Closed,Work Done,,FINISHWORK,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.668125,18,12,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Riis,18,RIIS,18,466 EAST 10TH STREET,11,018.11.GND01,GROUNDS,DEV018,SIEBEL,CCC,72652735,72652735,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2020-02-24,2020-02-24,,2020-02-25,2020-02-26,2020-02-26,CLOSE,2020-02-26,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,ELECTRICITYRESTORED;HOPPERDOORREPAIRED,0,0,,,COMPACTOR - MAINT,1.84934,18,11,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Riis,18,RIIS II,19,749 FDR DRIVE,15,019.15.GND01,GROUNDS,DEV018,SIEBEL,CCC,74022180,74022180,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2020-06-15,2020-06-15,,,2020-06-15,2020-06-15,CLOSE,2020-06-16,CLOSED,Closed,Work Done,,FINISHWORK,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.080324,19,15,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Lincoln,20,LINCOLN,20,60 EAST 135TH STREET,1,020.01.GND01,GROUNDS,DEV020,MAXIMO,Non-CCC,70010671,70010671,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-11-04,2019-11-04,,,2019-11-15,2019-11-15,CLOSE,2019-11-29,CLOSED,Closed,Work Done,GROUNDS,FINISHWORK,REMEDY,,WORK,2,HYDROLICHOSEREPLACED;HYDROLICCYLINDERREPLACED,0,0,N,,Cylinder is cracked,11.068044,20,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Lincoln,20,LINCOLN,20,2175 5TH AVENUE,12,020.12.GND01,GROUNDS,DEV020,SIEBEL,CCC,69081803,69081803,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSDEODERANT,3,2019-09-19,2019-09-19,,,2019-09-20,2019-09-20,CLOSE,2019-09-23,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.884317,20,12,,GND01,,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Lincoln,20,LINCOLN,20,2121 MADISON AVENUE,5,020.05.GND01,GROUNDS,DEV020,SIEBEL,CCC,69024605,69024605,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-09-14,2019-09-14,,,2019-09-15,2019-09-15,CLOSE,2019-09-23,CLOSED,Closed,Work Done,,RESIDENTCAUSED,REMEDY,,WORK,3,MACHINECLEANED;SAFETYSHUTOFFGATECLEANED;REFLECTORCLEANED,0,0,,,COMPACTOR - SOHC,0.643947,20,5,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Manhattan,NGO1,TURNER,Lincoln,20,LINCOLN,20,2175 5TH AVENUE,12,020.12.GND01,GROUNDS,DEV020,MAXIMO,Non-CCC,68517159,68517159,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-08-28,2019-08-28,,,2019-10-03,2019-10-03,CLOSE,2019-10-03,CLOSED,Completed on Arrival,Work Not Done,,,,,COMPLETEONARRIVAL,,,0,0,,,Generic Vendor Work Plan,36.148449,20,12,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Marcy,21,MARCY,21,622 PARK AVENUE,20,021.20.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72970798,72970798,MAINTENANCE,Maintenance,COMPACTOR,MACHOILLEAK,3,2020-03-16,2020-03-16,,,2020-03-17,2020-03-17,CLOSE,2020-03-18,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICFLUIDREPLACED,0,0,,,COMPACTOR - MAINT,1.175938,21,20,,GND01,MACHOILLEAKCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Marcy,21,MARCY,21,462 MARCY AVENUE,2,021.02.GND01,GROUNDS,DEV021,SIEBEL,CCC,68754839,68754839,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-09-05,2019-09-05,,,2019-09-05,2019-09-05,CLOSE,2019-09-13,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.085509,21,2,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Marcy,21,MARCY,21,622 PARK AVENUE,20,021.20.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65584913,65584913,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2019-02-16,2019-02-16,,,2019-02-16,2019-02-16,CLOSE,2019-02-16,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,0.232743,21,20,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Marcy,21,MARCY,21,622 PARK AVENUE,20,021.20.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65330482,65330482,MAINTENANCE,Maintenance,COMPACTOR,RAMSLOW,3,2019-01-29,2019-01-29,,,2019-01-30,2019-01-30,CLOSE,2019-01-31,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,1.370185,21,20,,GND01,RAMSLOWCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,DINGLE,Amsterdam,22,AMSTERDAM,22,205 WEST 61ST STREET,GN,022.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67277141,67277141,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-06-20,2019-06-20,,,2019-06-25,2019-06-25,CLOSE,2019-06-26,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,E-Z Pack #2 is leaking hydraulic oil,5.044144,22,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,DINGLE,Amsterdam,22,AMSTERDAM,22,205 WEST 61ST STREET,GN,022.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67116759,67116759,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-06-06,2019-06-06,,,2019-06-11,2019-06-11,CLOSE,2019-06-12,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICFLUIDREPLACED,0,0,,,E-Z Pack #2 Hose  Leaking Oil,5.261944,22,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,DINGLE,Amsterdam,22,AMSTERDAM,22,205 WEST 61ST STREET,GN,022.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66703517,66703517,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-05-05,2019-05-05,,,2019-05-07,2019-05-07,CLOSE,2019-05-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICHOSEREPLACED;HYDROLICFLUIDREPLACED,0,0,,,Exterior Compactor #2 leaking oil from hoses when turned on,2.033403,22,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,DINGLE,Amsterdam,22,AMSTERDAM,22,216 WEST 63RD STREET,5,022.05.GND01,GROUNDS,DEV022,SIEBEL,CCC,71745940,71745940,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSCLEANING,3,2019-12-27,2019-12-27,,,2019-12-27,2019-12-27,CLOSE,2019-12-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,DOORSAFETYSWITCHREPAIRED,0,0,,,COMPACTOR - SOHC,0.074167,22,5,,GND01,NEEDSCLEANINGCOMPACTOR,EXTCOMPACTOR
